work_order_id,part_number_raw,part_number_clean,customer,quantity_ordered,machine_id,operator_id_raw,operator_id_clean,shift_code,lot_id_raw,lot_id_clean,order_date,scheduled_start,actual_start,complexity,material_type,requires_welding,std_labor_hrs
WO-17375,P-1023,P-1023,Customer F,23,M06,OP011,OP011,Shift B,LOT-1476,LOT-1476,2025-07-31,2025-07-31 13:51:00,2025-07-31 14:20:00,Medium,12ga Steel,True,2.76
WO-17376,P-1001,P-1001,Customer A,21,M07,OP014,OP014,Shift B,LOT-1747,LOT-1747,2025-07-31,2025-07-31 14:08:00,2025-07-31 14:38:00,Medium,16ga Steel,True,1.02
WO-17377,P-1016,P-1016,Customer G,17,M05,OP009,OP009,Shift A,LOT-1361,LOT-1361,2025-07-31,2025-07-31 07:02:00,2025-07-31 07:47:00,Low,14ga Steel,False,4.13
WO-17378,P-1005,P-1005,Customer C,20,M07,OP006,OP006,Shift B,LOT-1593,LOT-1593,2025-07-31,2025-07-31 15:07:00,2025-07-31 15:11:00,Low,16ga Steel,False,3.09
WO-17379,P-1000,P-1000,Customer B,22,M05,OP014,OP014,Shift B,,LOT-1739,2025-07-31,2025-07-31 14:31:00,2025-07-31 14:53:00,Low,Stainless 304,True,2.03
WO-17380,p-1029,P-1029,Customer B,24,M04,OP001,OP001,Shift B,,LOT-1768,2025-07-31,2025-07-31 13:11:00,2025-07-31 14:17:00,Low,"1/4"" Plate",True,3.64
WO-17381,P-1024,P-1024,Customer E,16,M01,OP016,OP016,Shift B,LOT-1659,LOT-1659,2025-07-31,2025-07-31 14:20:00,2025-07-31 14:43:00,Low,16ga Steel,False,3.13
WO-17382,P-1017,P-1017,Customer D,12,M01,OP010,OP010,Shift B,,LOT-1763,2025-07-31,2025-07-31 13:39:00,2025-07-31 14:40:00,High,Aluminum 5052,False,4.9
WO-17383,PART-1015,P-1015,Customer D,16,M07,OP015,OP015,,LOT-1641,LOT-1641,2025-07-31,2025-07-31 07:07:00,2025-07-31 07:29:00,Medium,"3/8"" Plate",False,3.73
WO-17384,P-1022,P-1022,Customer G,22,M03,OP018,OP018,Shift A,LOT-1432,LOT-1432,2025-07-31,2025-07-31 07:00:00,2025-07-31 07:33:00,Medium,Stainless 304,False,1.03
WO-17385,p-1005,P-1005,Customer C,6,M07,OP013,OP013,,,LOT-1593,2025-07-31,2025-07-31 05:45:00,2025-07-31 07:05:00,Low,16ga Steel,False,3.09
WO-17386,p-1022,P-1022,Customer G,16,M03,OP007,OP007,Shift B,,LOT-1483,2025-07-31,2025-07-31 13:37:00,2025-07-31 14:40:00,Medium,Stainless 304,False,1.03
WO-17387,P1024,P-1024,Customer E,11,M01,OP008,OP008,Shift B,LOT-1335,LOT-1335,2025-07-31,2025-07-31 13:29:00,2025-07-31 14:54:00,Low,16ga Steel,False,3.13
WO-17388,P1031,P-1031,Customer B,14,M05,OP006,OP006,Shift B,1768,LOT-1768,2025-07-31,2025-07-31 13:38:00,2025-07-31 14:49:00,Medium,"1/4"" Plate",True,3.44
WO-17389,P-1003,P-1003,Customer D,7,M04,OP016,OP016,Shift B,,LOT-1469,2025-08-01,2025-08-01 14:29:00,2025-08-01 14:56:00,Medium,"1/4"" Plate",False,4.63
WO-17390,P-1027,P-1027,Customer F,18,M07,OP003,OP003,Shift B,LOT-1409,LOT-1409,2025-08-01,2025-08-01 13:51:00,2025-08-01 14:11:00,Medium,Stainless 304,False,3.84
WO-17391,P-1023,P-1023,Customer F,14,M02,OP016,OP016,Shift B,LOT-1476,LOT-1476,2025-08-01,2025-08-01 15:25:00,2025-08-01 15:56:00,Medium,12ga Steel,True,2.76
WO-17392,P-1013,P-1013,Customer D,15,M05,OP019,OP019,Shift A,LOT-1644,LOT-1644,2025-08-01,2025-08-01 04:50:00,2025-08-01 06:05:00,Low,Stainless 304,True,2.94
WO-17393,P1007,P-1007,Customer B,13,M02,OP013,OP013,,LOT-1629,LOT-1629,2025-08-01,2025-08-01 05:33:00,2025-08-01 06:16:00,Medium,16ga Steel,True,0.78
WO-17394,P-1024,P-1024,Customer E,5,M01,OP009,OP009,Shift A,LOT-1260,LOT-1260,2025-08-01,2025-08-01 06:19:00,2025-08-01 07:24:00,Low,16ga Steel,False,3.13
WO-17395,P-1029,P-1029,Customer B,10,M04,OP011,OP011,Shift B,LOT-1703,LOT-1703,2025-08-01,2025-08-01 14:16:00,2025-08-01 14:53:00,Low,"1/4"" Plate",True,3.64
WO-17396,P-1000,P-1000,Customer B,21,M06,OP007,OP007,Shift B,LOT-1521,LOT-1521,2025-08-01,2025-08-01 13:56:00,2025-08-01 15:22:00,Low,Stainless 304,True,2.03
WO-17397,P-1029,P-1029,Customer B,19,M04,OP009,OP009,Shift A,LOT-1597,LOT-1597,2025-08-01,2025-08-01 06:26:00,2025-08-01 07:26:00,Low,"1/4"" Plate",True,3.64
WO-17398,P1028,P-1028,Customer B,21,M06,OP014,OP014,Shift B,LOT-1423,LOT-1423,2025-08-01,2025-08-01 13:43:00,2025-08-01 14:40:00,Low,16ga Steel,False,3.53
WO-17399,P-1013,P-1013,Customer D,6,M06,OP018,OP018,,L-1725,LOT-1725,2025-08-01,2025-08-01 05:48:00,2025-08-01 06:28:00,Low,Stainless 304,True,2.94
WO-17400,PART-1004,P-1004,Customer D,22,M06,OP010,OP010,Shift B,,LOT-1752,2025-08-01,2025-08-01 14:12:00,2025-08-01 14:30:00,Medium,"3/8"" Plate",True,4.61
WO-17401,P-1028,P-1028,Customer B,14,M06,OP009,OP009,Shift A,LOT-1392,LOT-1392,2025-08-01,2025-08-01 06:01:00,2025-08-01 07:03:00,Low,16ga Steel,False,3.53
WO-17402,P1008,P-1008,Customer G,19,M05,OP020,OP020,Shift A,LOT-1602,LOT-1602,2025-08-01,2025-08-01 05:42:00,2025-08-01 06:14:00,Low,"3/8"" Plate",False,1.97
WO-17403,P-1012,P-1012,Customer D,10,M04,OP008,OP008,Shift B,,LOT-1332,2025-08-02,2025-08-02 14:28:00,2025-08-02 14:58:00,Medium,"3/8"" Plate",False,1.39
WO-17404,P-1001,P-1001,Customer A,9,M07,Dylan Miller,OP015,Shift A,,LOT-1553,2025-08-02,2025-08-02 06:00:00,2025-08-02 07:09:00,Medium,16ga Steel,True,1.02
WO-17405,P1017,P-1017,Customer D,19,M01,OP008,OP008,Shift B,LOT-1549,LOT-1549,2025-08-02,2025-08-02 12:52:00,2025-08-02 14:12:00,High,Aluminum 5052,False,4.9
WO-17406,P-1034,P-1034,Customer E,10,M02,OP001,OP001,Shift B,LOT-1417,LOT-1417,2025-08-02,2025-08-02 13:43:00,2025-08-02 14:02:00,Medium,12ga Steel,False,2.39
WO-17407,P-1016,P-1016,Customer G,9,M05,OP016,OP016,Shift B,LOT1745,LOT-1745,2025-08-02,2025-08-02 14:06:00,2025-08-02 14:50:00,Low,14ga Steel,False,4.13
WO-17408,p-1013,P-1013,Customer D,7,M02,OP019,OP019,Shift A,LOT-1502,LOT-1502,2025-08-02,2025-08-02 05:56:00,2025-08-02 06:09:00,Low,Stainless 304,True,2.94
WO-17409,P1024,P-1024,Customer E,6,M01,OP017,OP017,Shift A,LOT-1629,LOT-1629,2025-08-02,2025-08-02 06:07:00,2025-08-02 07:03:00,Low,16ga Steel,False,3.13
WO-17410,P1008,P-1008,Customer G,6,M05,OP004,OP004,Shift A,LOT-1530,LOT-1530,2025-08-02,2025-08-02 07:08:00,2025-08-02 07:31:00,Low,"3/8"" Plate",False,1.97
WO-17411,P1031,P-1031,Customer B,24,M05,OP016,OP016,Shift B,LOT-1533,LOT-1533,2025-08-04,2025-08-04 13:45:00,2025-08-04 14:32:00,Medium,"1/4"" Plate",True,3.44
WO-17412,PART-1023,P-1023,Customer F,19,M02,OP017,OP017,Shift A,1454,LOT-1454,2025-08-04,2025-08-04 07:13:00,2025-08-04 07:41:00,Medium,12ga Steel,True,2.76
WO-17413,p-1034,P-1034,Customer E,11,M02,OP012,OP012,Shift B,LOT-1417,LOT-1417,2025-08-04,2025-08-04 14:12:00,2025-08-04 15:00:00,Medium,12ga Steel,False,2.39
WO-17414,P-1001,P-1001,Customer A,25,M07,OP007,OP007,Shift B,LOT-1246,LOT-1246,2025-08-04,2025-08-04 14:33:00,2025-08-04 14:50:00,Medium,16ga Steel,True,1.02
WO-17415,P-1014,P-1014,Customer A,15,M04,OP018,OP018,Shift A,,LOT-1474,2025-08-04,2025-08-04 05:48:00,2025-08-04 06:01:00,Low,12ga Steel,False,0.62
WO-17416,P-1027,P-1027,Customer F,8,M07,OP005,OP005,Shift A,LOT-1612,LOT-1612,2025-08-04,2025-08-04 05:03:00,2025-08-04 06:10:00,Medium,Stainless 304,False,3.84
WO-17417,P-1026,P-1026,Customer D,8,M06,OP008,OP008,Shift B,L-1461,LOT-1461,2025-08-04,2025-08-04 14:05:00,2025-08-04 14:17:00,High,14ga Steel,False,4.66
WO-17418,p-1024,P-1024,Customer E,7,M01,OP001,OP001,Shift B,LOT-1527,LOT-1527,2025-08-04,2025-08-04 13:02:00,2025-08-04 14:26:00,Low,16ga Steel,False,3.13
WO-17419,p-1006,P-1006,Customer B,19,M02,OP014,OP014,,1746,LOT-1746,2025-08-05,2025-08-05 15:28:00,2025-08-05 15:31:00,Medium,"1/4"" Plate",False,2.57
WO-17420,P-1002,P-1002,Customer E,17,M01,OP009,OP009,Shift A,LOT-1515,LOT-1515,2025-08-05,2025-08-05 06:13:00,2025-08-05 06:59:00,Medium,Aluminum 5052,False,4.78
WO-17421,P-1030,P-1030,Customer G,7,M01,OP004,OP004,Shift A,LOT-1691,LOT-1691,2025-08-05,2025-08-05 05:17:00,2025-08-05 06:35:00,Medium,12ga Steel,True,2.15
WO-17422,P-1004,P-1004,Customer D,18,M06,OP014,OP014,Shift B,LOT-1556,LOT-1556,2025-08-05,2025-08-05 14:16:00,2025-08-05 14:57:00,Medium,"3/8"" Plate",True,4.61
WO-17423,P-1034,P-1034,Customer E,24,M02,OP019,OP019,Shift A,LOT1732,LOT-1732,2025-08-05,2025-08-05 05:34:00,2025-08-05 06:31:00,Medium,12ga Steel,False,2.39
WO-17424,P-1013,P-1013,Customer D,25,M02,OP015,OP015,Shift A,LOT-1710,LOT-1710,2025-08-05,2025-08-05 06:15:00,2025-08-05 07:20:00,Low,Stainless 304,True,2.94
WO-17425,P-1025,P-1025,Customer C,14,M06,OP014,OP014,Shift B,LOT-1566,LOT-1566,2025-08-05,2025-08-05 13:15:00,2025-08-05 14:23:00,Medium,Stainless 304,False,4.83
WO-17426,P1029,P-1029,Customer B,8,M04,OP009,OP009,,LOT-1648,LOT-1648,2025-08-05,2025-08-05 05:43:00,2025-08-05 06:36:00,Low,"1/4"" Plate",True,3.64
WO-17427,P-1032,P-1032,Customer F,18,M06,OP006,OP006,Shift B,,LOT-1662,2025-08-05,2025-08-05 13:22:00,2025-08-05 14:31:00,Medium,Aluminum 5052,False,2.02
WO-17428,P-1028,P-1028,Customer B,22,M06,OP002,OP002,Shift A,LOT-1623,LOT-1623,2025-08-05,2025-08-05 06:37:00,2025-08-05 07:42:00,Low,16ga Steel,False,3.53
WO-17429,P-1005,P-1005,Customer C,5,M07,OP017,OP017,,LOT-1464,LOT-1464,2025-08-05,2025-08-05 07:40:00,2025-08-05 07:43:00,Low,16ga Steel,False,3.09
WO-17430,P-1014,P-1014,Customer A,14,M04,OP004,OP004,Shift A,LOT-1466,LOT-1466,2025-08-05,2025-08-05 06:31:00,2025-08-05 06:57:00,Low,12ga Steel,False,0.62
WO-17431,P1012,P-1012,Customer D,9,M04,OP005,OP005,Shift A,LOT-1627,LOT-1627,2025-08-05,2025-08-05 06:58:00,2025-08-05 07:37:00,Medium,"3/8"" Plate",False,1.39
WO-17432,P-1002,P-1002,Customer E,11,M01,OP009,OP009,Shift A,LOT-1485,LOT-1485,2025-08-05,2025-08-05 04:48:00,2025-08-05 06:14:00,Medium,Aluminum 5052,False,4.78
WO-17433,P-1026,P-1026,Customer D,23,M06,OP001,OP001,Shift B,LOT-1385,LOT-1385,2025-08-06,2025-08-06 14:05:00,2025-08-06 14:20:00,High,14ga Steel,False,4.66
WO-17434,P-1015,P-1015,Customer D,7,M07,OP009,OP009,Shift A,LOT-1734,LOT-1734,2025-08-06,2025-08-06 06:22:00,2025-08-06 06:46:00,Medium,"3/8"" Plate",False,3.73
WO-17435,PART-1003,P-1003,Customer D,22,M04,OP013,OP013,Shift A,LOT-1597,LOT-1597,2025-08-06,2025-08-06 07:24:00,2025-08-06 07:44:00,Medium,"1/4"" Plate",False,4.63
WO-17436,P1018,P-1018,Customer H,22,M07,OP005,OP005,Shift A,LOT-1553,LOT-1553,2025-08-06,2025-08-06 05:16:00,2025-08-06 06:45:00,High,16ga Steel,True,2.78
WO-17437,PART-1018,P-1018,Customer H,13,M07,OP010,OP010,Shift B,,LOT-1759,2025-08-06,2025-08-06 14:10:00,2025-08-06 14:25:00,High,16ga Steel,True,2.78
WO-17438,P-1021,P-1021,Customer C,25,M03,OP008,OP008,Shift B,LOT1702,LOT-1702,2025-08-06,2025-08-06 14:23:00,2025-08-06 15:23:00,High,14ga Steel,False,4.75
WO-17439,PART-1012,P-1012,Customer D,10,M04,OP020,OP020,,LOT-1775,LOT-1775,2025-08-07,2025-08-07 05:23:00,2025-08-07 06:17:00,Medium,"3/8"" Plate",False,1.39
WO-17440,P1007,P-1007,Customer B,16,M06,OP005,OP005,,LOT-1490,LOT-1490,2025-08-07,2025-08-07 05:19:00,2025-08-07 06:30:00,Medium,16ga Steel,True,0.78
WO-17441,p-1018,P-1018,Customer H,14,M07,OP009,OP009,Shift A,LOT-1782,LOT-1782,2025-08-07,2025-08-07 05:23:00,2025-08-07 06:41:00,High,16ga Steel,True,2.78
WO-17442,P 1028,P-1028,Customer B,18,M06,OP018,OP018,Shift A,LOT-1720,LOT-1720,2025-08-07,2025-08-07 07:37:00,2025-08-07 07:43:00,Low,16ga Steel,False,3.53
WO-17443,p-1031,P-1031,Customer B,20,M05,OP007,OP007,Shift B,,LOT-1445,2025-08-07,2025-08-07 15:12:00,2025-08-07 15:51:00,Medium,"1/4"" Plate",True,3.44
WO-17444,P1008,P-1008,Customer G,22,M05,Angie Henderson,OP003,Shift B,LOT1412,LOT-1412,2025-08-07,2025-08-07 14:25:00,2025-08-07 15:21:00,Low,"3/8"" Plate",False,1.97
WO-17445,P 1004,P-1004,Customer D,15,M06,OP020,OP020,Shift A,LOT-1726,LOT-1726,2025-08-07,2025-08-07 07:44:00,2025-08-07 07:54:00,Medium,"3/8"" Plate",True,4.61
WO-17446,P1024,P-1024,Customer E,24,M01,OP018,OP018,Shift A,,LOT-1416,2025-08-07,2025-08-07 07:10:00,2025-08-07 07:54:00,Low,16ga Steel,False,3.13
WO-17447,P1005,P-1005,Customer C,18,M07,OP008,OP008,Shift B,LOT-1720,LOT-1720,2025-08-07,2025-08-07 13:37:00,2025-08-07 14:35:00,Low,16ga Steel,False,3.09
WO-17448,P1015,P-1015,Customer D,24,M07,OP011,OP011,Shift B,LOT-1637,LOT-1637,2025-08-08,2025-08-08 13:58:00,2025-08-08 14:10:00,Medium,"3/8"" Plate",False,3.73
WO-17449,P-1018,P-1018,Customer H,23,M07,OP010,OP010,Shift B,LOT-1320,LOT-1320,2025-08-08,2025-08-08 15:22:00,2025-08-08 15:49:00,High,16ga Steel,True,2.78
WO-17450,P-1033,P-1033,Customer F,17,M04,OP004,OP004,Shift A,LOT-1540,LOT-1540,2025-08-08,2025-08-08 06:10:00,2025-08-08 07:40:00,Medium,Stainless 304,True,4.52
WO-17451,P-1022,P-1022,Customer G,14,M03,OP012,OP012,Shift B,LOT-1482,LOT-1482,2025-08-08,2025-08-08 14:28:00,2025-08-08 15:20:00,Medium,Stainless 304,False,1.03
WO-17452,P-1019,P-1019,Customer E,22,M06,OP016,OP016,Shift B,LOT-1527,LOT-1527,2025-08-08,2025-08-08 14:37:00,2025-08-08 15:37:00,Medium,16ga Steel,True,0.85
WO-17453,P1027,P-1027,Customer F,18,M07,OP019,OP019,Shift A,LOT-1618,LOT-1618,2025-08-08,2025-08-08 07:38:00,2025-08-08 07:53:00,Medium,Stainless 304,False,3.84
WO-17454,P-1023,P-1023,Customer F,12,M02,OP011,OP011,Shift B,1522,LOT-1522,2025-08-08,2025-08-08 14:52:00,2025-08-08 15:35:00,Medium,12ga Steel,True,2.76
WO-17455,P-1005,P-1005,Customer C,22,M07,OP006,OP006,Shift B,LOT-1712,LOT-1712,2025-08-08,2025-08-08 15:45:00,2025-08-08 15:51:00,Low,16ga Steel,False,3.09
WO-17456,P1013,P-1013,Customer D,10,M02,OP012,OP012,Shift B,LOT-1409,LOT-1409,2025-08-08,2025-08-08 14:26:00,2025-08-08 14:40:00,Low,Stainless 304,True,2.94
WO-17457,P-1015,P-1015,Customer D,18,M07,Cristian Santos,OP005,Shift A,LOT-1381,LOT-1381,2025-08-08,2025-08-08 06:42:00,2025-08-08 07:20:00,Medium,"3/8"" Plate",False,3.73
WO-17458,P-1019,P-1019,Customer E,14,M06,OP002,OP002,Shift A,,LOT-1265,2025-08-08,2025-08-08 05:41:00,2025-08-08 06:19:00,Medium,16ga Steel,True,0.85
WO-17459,P-1025,P-1025,Customer C,6,M06,OP001,OP001,,LOT-1489,LOT-1489,2025-08-11,2025-08-11 13:52:00,2025-08-11 14:51:00,Medium,Stainless 304,False,4.83
WO-17460,P-1011,P-1011,Customer B,10,M05,OP011,OP011,Shift B,LOT-1751,LOT-1751,2025-08-11,2025-08-11 15:24:00,2025-08-11 15:24:00,High,Aluminum 5052,True,1.39
WO-17461,P-1034,P-1034,Customer E,8,M02,OP018,OP018,Shift A,1663,LOT-1663,2025-08-11,2025-08-11 07:33:00,2025-08-11 07:44:00,Medium,12ga Steel,False,2.39
WO-17462,P-1000,P-1000,Customer B,16,M03,OP013,OP013,Shift A,LOT-1774,LOT-1774,2025-08-11,2025-08-11 05:16:00,2025-08-11 06:22:00,Low,Stainless 304,True,2.03
WO-17463,P1033,P-1033,Customer F,25,M04,OP015,OP015,Shift A,,LOT-1431,2025-08-11,2025-08-11 06:26:00,2025-08-11 06:49:00,Medium,Stainless 304,True,4.52
WO-17464,P-1029,P-1029,Customer B,21,M04,OP015,OP015,Shift A,,LOT-1646,2025-08-11,2025-08-11 06:13:00,2025-08-11 06:17:00,Low,"1/4"" Plate",True,3.64
WO-17465,P-1025,P-1025,Customer C,7,M06,OP012,OP012,Shift B,LOT-1555,LOT-1555,2025-08-11,2025-08-11 13:54:00,2025-08-11 14:11:00,Medium,Stainless 304,False,4.83
WO-17466,P-1029,P-1029,Customer B,11,M04,OP006,OP006,Shift B,LOT-1544,LOT-1544,2025-08-11,2025-08-11 12:41:00,2025-08-11 14:11:00,Low,"1/4"" Plate",True,3.64
WO-17467,P1024,P-1024,Customer E,23,M01,OP019,OP019,Shift A,LOT-1508,LOT-1508,2025-08-11,2025-08-11 05:32:00,2025-08-11 06:35:00,Low,16ga Steel,False,3.13
WO-17468,P-1019,P-1019,Customer E,16,M06,OP006,OP006,Shift B,LOT-1423,LOT-1423,2025-08-11,2025-08-11 13:37:00,2025-08-11 14:46:00,Medium,16ga Steel,True,0.85
WO-17469,p-1024,P-1024,Customer E,25,M01,OP020,OP020,Shift A,1704,LOT-1704,2025-08-11,2025-08-11 07:13:00,2025-08-11 07:37:00,Low,16ga Steel,False,3.13
WO-17470,p-1006,P-1006,Customer B,5,M02,OP013,OP013,Shift A,LOT-1533,LOT-1533,2025-08-12,2025-08-12 07:20:00,2025-08-12 07:51:00,Medium,"1/4"" Plate",False,2.57
WO-17471,P-1025,P-1025,Customer C,21,M06,OP014,OP014,Shift B,LOT-1447,LOT-1447,2025-08-12,2025-08-12 13:37:00,2025-08-12 14:18:00,Medium,Stainless 304,False,4.83
WO-17472,P 1027,P-1027,Customer F,10,M07,OP006,OP006,Shift B,LOT-1614,LOT-1614,2025-08-12,2025-08-12 15:40:00,2025-08-12 15:55:00,Medium,Stainless 304,False,3.84
WO-17473,P1027,P-1027,Customer F,19,M07,OP013,OP013,Shift A,LOT-1636,LOT-1636,2025-08-12,2025-08-12 05:31:00,2025-08-12 06:43:00,Medium,Stainless 304,False,3.84
WO-17474,p-1033,P-1033,Customer F,10,M04,OP001,OP001,Shift B,LOT-1502,LOT-1502,2025-08-12,2025-08-12 13:53:00,2025-08-12 14:34:00,Medium,Stainless 304,True,4.52
WO-17475,P-1030,P-1030,Customer G,15,M01,OP017,OP017,,LOT-1538,LOT-1538,2025-08-12,2025-08-12 07:26:00,2025-08-12 07:32:00,Medium,12ga Steel,True,2.15
WO-17476,PART-1025,P-1025,Customer C,7,M06,Lisa Hensley,OP013,Shift A,LOT-1630,LOT-1630,2025-08-12,2025-08-12 06:11:00,2025-08-12 06:55:00,Medium,Stainless 304,False,4.83
WO-17477,P-1014,P-1014,Customer A,12,M04,OP002,OP002,Shift A,LOT-1493,LOT-1493,2025-08-13,2025-08-13 06:44:00,2025-08-13 07:08:00,Low,12ga Steel,False,0.62
WO-17478,P-1005,P-1005,Customer C,14,M07,OP013,OP013,Shift A,1704,LOT-1704,2025-08-13,2025-08-13 06:04:00,2025-08-13 07:20:00,Low,16ga Steel,False,3.09
WO-17479,P-1020,P-1020,Customer A,15,M06,OP016,OP016,Shift B,LOT-1606,LOT-1606,2025-08-13,2025-08-13 12:55:00,2025-08-13 14:06:00,Low,Aluminum 5052,False,3.38
WO-17480,P-1027,P-1027,Customer F,16,M07,OP011,OP011,Shift B,LOT-1502,LOT-1502,2025-08-13,2025-08-13 14:27:00,2025-08-13 14:44:00,Medium,Stainless 304,False,3.84
WO-17481,P-1009,P-1009,Customer A,10,M05,OP013,OP013,Shift A,LOT-1506,LOT-1506,2025-08-13,2025-08-13 04:50:00,2025-08-13 06:09:00,Medium,12ga Steel,False,4.93
WO-17482,P-1032,P-1032,Customer F,13,M06,OP015,OP015,Shift A,LOT-1579,LOT-1579,2025-08-13,2025-08-13 07:01:00,2025-08-13 07:05:00,Medium,Aluminum 5052,False,2.02
WO-17483,P1024,P-1024,Customer E,19,M01,Allison Hill,OP001,Shift B,LOT-1748,LOT-1748,2025-08-13,2025-08-13 15:18:00,2025-08-13 15:30:00,Low,16ga Steel,False,3.13
WO-17484,P-1004,P-1004,Customer D,9,M06,OP002,OP002,Shift A,,LOT-1510,2025-08-13,2025-08-13 06:31:00,2025-08-13 06:54:00,Medium,"3/8"" Plate",True,4.61
WO-17485,P1003,P-1003,Customer D,12,M04,OP010,OP010,Shift B,LOT-1648,LOT-1648,2025-08-13,2025-08-13 13:18:00,2025-08-13 14:41:00,Medium,"1/4"" Plate",False,4.63
WO-17486,P-1029,P-1029,Customer B,8,M04,OP020,OP020,,LOT-1557,LOT-1557,2025-08-13,2025-08-13 06:57:00,2025-08-13 07:39:00,Low,"1/4"" Plate",True,3.64
WO-17487,P-1026,P-1026,Customer D,10,M06,OP005,OP005,Shift A,LOT-1391,LOT-1391,2025-08-13,2025-08-13 07:12:00,2025-08-13 07:44:00,High,14ga Steel,False,4.66
WO-17488,P-1031,P-1031,Customer B,16,M05,OP018,OP018,,LOT-1646,LOT-1646,2025-08-13,2025-08-13 07:01:00,2025-08-13 07:17:00,Medium,"1/4"" Plate",True,3.44
WO-17489,P1007,P-1007,Customer B,5,M02,OP002,OP002,Shift A,LOT1759,LOT-1759,2025-08-13,2025-08-13 06:47:00,2025-08-13 07:00:00,Medium,16ga Steel,True,0.78
WO-17490,P-1019,P-1019,Customer E,13,M06,OP002,OP002,Shift A,LOT1689,LOT-1689,2025-08-14,2025-08-14 05:45:00,2025-08-14 06:25:00,Medium,16ga Steel,True,0.85
WO-17491,P 1006,P-1006,Customer B,6,M02,OP017,OP017,Shift A,LOT-1693,LOT-1693,2025-08-14,2025-08-14 06:43:00,2025-08-14 06:46:00,Medium,"1/4"" Plate",False,2.57
WO-17492,P-1007,P-1007,Customer B,10,M02,OP018,OP018,Shift A,LOT-1505,LOT-1505,2025-08-14,2025-08-14 05:04:00,2025-08-14 06:31:00,Medium,16ga Steel,True,0.78
WO-17493,P-1016,P-1016,Customer G,22,M05,OP005,OP005,Shift A,LOT-1488,LOT-1488,2025-08-14,2025-08-14 07:02:00,2025-08-14 07:49:00,Low,14ga Steel,False,4.13
WO-17494,p-1021,P-1021,Customer C,7,M03,OP020,OP020,Shift A,,LOT-1677,2025-08-14,2025-08-14 06:13:00,2025-08-14 07:08:00,High,14ga Steel,False,4.75
WO-17495,P-1030,P-1030,Customer G,22,M01,OP019,OP019,Shift A,LOT-1518,LOT-1518,2025-08-14,2025-08-14 06:16:00,2025-08-14 06:53:00,Medium,12ga Steel,True,2.15
WO-17496,P-1002,P-1002,Customer E,5,M01,OP004,OP004,Shift A,,LOT-1509,2025-08-14,2025-08-14 06:02:00,2025-08-14 07:25:00,Medium,Aluminum 5052,False,4.78
WO-17497,PART-1005,P-1005,Customer C,13,M07,OP001,OP001,Shift B,LOT-1507,LOT-1507,2025-08-14,2025-08-14 14:37:00,2025-08-14 15:05:00,Low,16ga Steel,False,3.09
WO-17498,P-1028,P-1028,Customer B,20,M06,OP016,OP016,Shift B,LOT-1374,LOT-1374,2025-08-14,2025-08-14 15:27:00,2025-08-14 15:59:00,Low,16ga Steel,False,3.53
WO-17499,P-1030,P-1030,Customer G,18,M06,OP018,OP018,Shift A,LOT-1528,LOT-1528,2025-08-14,2025-08-14 06:44:00,2025-08-14 07:37:00,Medium,12ga Steel,True,2.15
WO-17500,P-1008,P-1008,Customer G,9,M05,OP015,OP015,Shift A,LOT-1383,LOT-1383,2025-08-14,2025-08-14 07:29:00,2025-08-14 07:30:00,Low,"3/8"" Plate",False,1.97
WO-17501,P 1033,P-1033,Customer F,21,M04,OP015,OP015,Shift A,LOT-1780,LOT-1780,2025-08-14,2025-08-14 05:45:00,2025-08-14 06:38:00,Medium,Stainless 304,True,4.52
WO-17502,P-1008,P-1008,Customer G,22,M05,OP012,OP012,Shift B,LOT1412,LOT-1412,2025-08-14,2025-08-14 13:21:00,2025-08-14 14:35:00,Low,"3/8"" Plate",False,1.97
WO-17503,P1011,P-1011,Customer B,8,M05,OP009,OP009,Shift A,,LOT-1757,2025-08-14,2025-08-14 07:49:00,2025-08-14 07:56:00,High,Aluminum 5052,True,1.39
WO-17504,PART-1027,P-1027,Customer F,14,M07,OP010,OP010,Shift B,LOT-1491,LOT-1491,2025-08-14,2025-08-14 12:59:00,2025-08-14 14:28:00,Medium,Stainless 304,False,3.84
WO-17505,PART-1024,P-1024,Customer E,14,M01,OP011,OP011,Shift B,LOT-1419,LOT-1419,2025-08-15,2025-08-15 15:00:00,2025-08-15 15:29:00,Low,16ga Steel,False,3.13
WO-17506,P1023,P-1023,Customer F,19,M06,OP017,OP017,Shift A,LOT-1543,LOT-1543,2025-08-15,2025-08-15 05:54:00,2025-08-15 07:15:00,Medium,12ga Steel,True,2.76
WO-17507,P-1012,P-1012,Customer D,11,M04,OP009,OP009,Shift A,LOT-1332,LOT-1332,2025-08-15,2025-08-15 05:44:00,2025-08-15 06:24:00,Medium,"3/8"" Plate",False,1.39
WO-17508,P 1027,P-1027,Customer F,15,M07,OP014,OP014,Shift B,LOT-1491,LOT-1491,2025-08-15,2025-08-15 13:54:00,2025-08-15 14:41:00,Medium,Stainless 304,False,3.84
WO-17509,P-1030,P-1030,Customer G,17,M01,OP002,OP002,Shift A,1635,LOT-1635,2025-08-15,2025-08-15 06:18:00,2025-08-15 06:24:00,Medium,12ga Steel,True,2.15
WO-17510,P-1030,P-1030,Customer G,25,M01,Carla Gray,OP020,Shift A,LOT-1675,LOT-1675,2025-08-15,2025-08-15 06:09:00,2025-08-15 06:30:00,Medium,12ga Steel,True,2.15
